"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1569802_at",3.37622093160188,4.42925634763315,56.4766624659096,9.95454104302736e-229,1.47931251696014e-227,513.490417575119
"238111_at",2.2162823764521,4.5952541027486,56.4732799551916,1.02337518160665e-228,1.52039142527432e-227,513.462750216905
"229552_at",2.77642703881847,4.5324705388622,56.4688743379233,1.06092100196523e-228,1.57574323307933e-227,513.426712553662
"1568126_at",3.94285770126315,4.34886976677095,56.4651229275054,1.09397712674863e-228,1.62439839105826e-227,513.396024680261
"1557900_at",2.75291946305891,4.52093597245251,56.4636474845022,1.10725910592948e-228,1.64367332297164e-227,513.383954632823
"211674_x_at",2.8487762111765,4.51663166555866,56.4615048992368,1.12683480556511e-228,1.67227796837847e-227,513.3664265438
"1561378_at",2.39815622886893,4.56776684148417,56.4569822668501,1.16930130729247e-228,1.73482891320739e-227,513.329426178344
"237020_at",3.17332743810526,4.45777907775791,56.4432841926255,1.30795561170678e-228,1.94001574747807e-227,513.217347194632
"230423_at",2.50142833188948,4.55563499549348,56.4209117070845,1.57071037764403e-228,2.32911229579891e-227,513.034251647066
"1568683_at",2.20640355289907,4.59897471526443,56.4202565221913,1.57915486611085e-228,2.34099849899327e-227,513.028888860051
"207736_s_at",2.98838074565258,4.48844023092924,56.4201186046833,1.58093822988084e-228,2.34300622926682e-227,513.027759978827
"240913_at",2.57958309504223,4.54546427565177,56.4197247664585,1.58604192817251e-228,2.34993238804355e-227,513.024536326689
"243943_x_at",2.5029207037889,4.555406945946,56.4132135666666,1.67285188187433e-228,2.47788065703289e-227,512.97123840698
"1560137_at",1.97937015756273,4.63694635990317,56.4067297427566,1.76402565992589e-228,2.61222162054048e-227,512.918160220541
"232046_at",1.72233957748955,4.66607412616201,56.3975623466921,1.90149220106707e-228,2.81502286735907e-227,512.843106233108
"1554380_at",2.2862317519726,4.58472743708007,56.3938495311953,1.96017343448842e-228,2.90110980427415e-227,512.812706731859
"221179_at",2.00074969815001,4.62539353926257,56.3929144289442,1.97523653264568e-228,2.92261156210725e-227,512.805050149883
"241011_at",3.22757480652631,4.45010161034637,56.3890578761573,2.03859472337273e-228,3.01554099749606e-227,512.773471885765
"234083_at",2.40105114177588,4.5691046776257,56.3872949797355,2.06823084281984e-228,3.05855107010344e-227,512.7590364075
"238278_at",3.09063194456409,4.47147538737989,56.386760645589,2.07729848416152e-228,3.07112891487583e-227,512.754660948604
"237539_at",2.68044274590284,4.52801798356983,56.3831548700532,2.13953816495794e-228,3.16228952105137e-227,512.725133853702
"243402_at",2.15033943103835,4.6057504436406,56.3666817730358,2.44850610856667e-228,3.61797251372164e-227,512.590221304812
"240851_at",2.18023316500821,4.60184103864618,56.3644864834277,2.49292340900833e-228,3.68260822656673e-227,512.572240045473
"237920_at",4.01756691178947,4.33829639619367,56.3624112130096,2.53565415837143e-228,3.74471824097185e-227,512.555241385375
"233279_at",2.76555460610401,4.51560263842644,56.3469783390203,2.87730531061069e-228,4.24812854632013e-227,512.428815844658
"229080_at",2.26277077158602,4.58715655575047,56.346109613672,2.89785324586752e-228,4.27730971125845e-227,512.421698545677
"233345_at",2.18737717950405,4.59733845587337,56.340567370973,3.03244823170659e-228,4.474766151802e-227,512.376290183388
"206876_at",2.76458728658557,4.51807222073929,56.331954498089,3.25414700557393e-228,4.80061400365773e-227,512.305717414123
"241108_at",2.64456733027937,4.53283438164432,56.3306481396138,3.28916269861887e-228,4.85095982877862e-227,512.295012610745
"220827_at",2.51263726436362,4.55197203504469,56.325786461416,3.42282340325276e-228,5.04672393417503e-227,512.255172599322
"234680_at",2.00095935532389,4.62637747165363,56.3205040952548,3.57422385889661e-228,5.26853137937707e-227,512.211882401392
"1564772_at",3.69722743810525,4.38363308148231,56.3118703581295,3.83625552119319e-228,5.65324940040269e-227,512.141120733293
"207619_at",3.14505282285899,4.46396792614153,56.3113135645586,3.85379989302477e-228,5.67757144747131e-227,512.136557016746
"220339_s_at",1.64722310634067,4.68419787449162,56.3006880113454,4.20444111880527e-228,6.19247957986278e-227,512.049459318882
"1559275_x_at",3.56313270126315,4.40261110755307,56.2943471985586,4.42873091510381e-228,6.52106447739456e-227,511.997478083304
"237224_at",2.76622276707774,4.52054860500186,56.2909220429867,4.55483206596465e-228,6.7049337902568e-227,511.96939732958
"216485_s_at",2.09875342914202,4.61398499077281,56.2843586962108,4.80660504884518e-228,7.07364919247054e-227,511.915585072059
"241142_at",3.09011163839353,4.47051292910801,56.2754395674434,5.17123636062239e-228,7.60820935783057e-227,511.842450828991
"236820_at",2.51899460896563,4.56186780162011,56.26882381833,5.45948426439615e-228,8.03013234935273e-227,511.788198300307
"216636_at",2.55692248641077,4.55080812344134,56.266353017731,5.57121733721297e-228,8.19226958635466e-227,511.767935307684
"1559278_at",2.68254144820927,4.5273512417784,56.244288366679,6.6762736705481e-228,9.81457157388003e-227,511.586955436782
"215270_at",2.61066333538622,4.53856029644693,56.2409981987346,6.85889338700931e-228,1.0080321435542e-226,511.559964320373
"209720_s_at",3.82295089696642,4.36631327614711,56.2308302964865,7.45549106535838e-228,1.09541763129518e-226,511.476544149586
"241210_at",2.65038085098584,4.5340672374581,56.2149899960453,8.49014479859379e-228,1.24710133912212e-226,511.346564757789
"224355_s_at",2.0180625393409,4.628231145946,56.2090991768307,8.9105991462786e-228,1.30850914540391e-226,511.29822033057
"241660_at",2.61904245390546,4.53701275397021,56.2075508249363,9.02453190940986e-228,1.32488376658226e-226,511.285512810303
"224278_at",3.48557612231578,4.41358745764618,56.2071464632832,9.05452567185088e-228,1.32892988582852e-226,511.282194122005
"240949_x_at",2.76401362130837,4.51591000774674,56.2061702761211,9.12734702707252e-228,1.33925793441567e-226,511.274182261457
"1564567_at",3.26751559599999,4.44444891016015,56.2059684949081,9.14247244855305e-228,1.34111696973631e-226,511.272526170251
"239622_at",2.99147349073684,4.48351632170577,56.2059178030725,9.14627622771832e-228,1.34131467138663e-226,511.272110123405
"230349_at",1.98732083501883,4.6295783807635,56.1985863843532,9.71343626984279e-228,1.42410710068436e-226,511.211935621946
"214491_at",2.1051967937752,4.6125388137486,56.1840421491191,1.09449685958345e-227,1.60423395041415e-226,511.092543571743
"237480_at",2.62845203388433,4.53524720325326,56.1704478654074,1.22371060958393e-227,1.79314482214132e-226,510.980929722389
"234601_x_at",5.28336822757894,4.15915133101676,56.1597454013708,1.33610108238208e-227,1.95730923852287e-226,510.893045233687
"215709_at",2.32091487749846,4.58166249015084,56.1590757811716,1.3434672302301e-227,1.96757242811897e-226,510.887546176739
"232116_at",2.03061158204783,4.62012652868343,56.154350499502,1.39661683439871e-227,2.04486421386103e-226,510.848739881492
"208345_s_at",2.7289050696842,4.52067684312104,56.1495313291012,1.45299227739966e-227,2.12683643113449e-226,510.809160138722
"1552906_at",3.90676164863158,4.35397833287896,56.1479423300957,1.4720758669025e-227,2.15419290780135e-226,510.796109195425
"220506_at",2.66315994770555,4.53970748377467,56.146114471861,1.49433879004626e-227,2.18618602573792e-226,510.781096102674
"232701_at",2.25152308917924,4.59916256621788,56.1343065362411,1.64651061747251e-227,2.40816508709229e-226,510.684103397568
"239991_at",2.32449257397396,4.59733910912849,56.1228609796243,1.80881224149407e-227,2.64483702663228e-226,510.590073522717
"213946_s_at",2.34520985063032,4.58171380541713,56.1180695542482,1.88142696351395e-227,2.7502775898926e-226,510.550705985127
"223905_at",2.66743286017592,4.55174671638548,56.1175209253769,1.88992563780045e-227,2.76196170343045e-226,510.546198162249
"1561491_at",2.91885320349891,4.49395666073184,56.1134051945492,1.95491965217815e-227,2.85618049664006e-226,510.512380159396
"220622_at",2.7429328144988,4.51968244116387,56.1085640950324,2.03423944304532e-227,2.97127356788003e-226,510.472599718003
"229103_at",3.25952085915789,4.44558038129609,56.091951362303,2.33176467898187e-227,3.40493755115607e-226,510.336070507529
"232966_at",2.22108145791768,4.59273977407635,56.0858575998504,2.45150885818897e-227,3.57883596023186e-226,510.285982659158
"241058_at",2.10786948878673,4.6146161449851,56.0724347311604,2.73744766373457e-227,3.9951958647658e-226,510.175639402729
"240675_at",2.39476952722114,4.56806866009311,56.0698565923017,2.79607818199994e-227,4.07967453255577e-226,510.154443559201
"1553765_a_at",4.17601954336841,4.31587107030913,56.0600108241162,3.0317938246129e-227,4.42241870041625e-226,510.073491457328
"209245_s_at",2.49747480652631,4.55343047440596,56.0433055420554,3.4781566951963e-227,5.07216479558759e-226,509.936117229601
"233113_at",2.78466822757894,4.51278485056983,56.0264466549102,3.9953961908527e-227,5.82489514605014e-226,509.797450411038
"241870_at",3.20975192557073,4.45298799040224,56.016860569014,4.32316500277538e-227,6.30106779547829e-226,509.718590258903
"1561409_at",2.07973853438725,4.61403753285289,56.0059221492467,4.73019925309181e-227,6.89248590739336e-226,509.628593417701
"221070_s_at",2.90081608637172,4.49990649324022,56.0046672925963,4.77928323826484e-227,6.96214978637924e-226,509.618268174341
"1557565_a_at",2.25765424129158,4.5900957315959,56.0024109309662,4.86882813528784e-227,7.09070162539933e-226,509.599701909868
"1552673_at",3.39214636908801,4.42843053727747,56.0002785619693,4.95499615955669e-227,7.21426833542707e-226,509.582155420233
"243183_at",4.17661237943646,4.31998921459218,55.9758381100686,6.05874708488914e-227,8.81893269048643e-226,509.381010008959
"1558834_s_at",3.77161345986699,4.37379541997207,55.961446659999,6.82062525650765e-227,9.92525465317486e-226,509.262538981809
"233046_at",2.90490770126315,4.49576771835382,55.9599712483554,6.90396349782008e-227,1.00438507860002e-225,509.250392111174
"1556630_at",3.05897080113425,4.47494120328678,55.9557749855968,7.14660555691776e-227,1.0394076412249e-225,509.215843590138
"231928_at",2.39834215021543,4.57169487099255,55.9499650586867,7.49671809246347e-227,1.09003797972233e-225,509.168006478086
"234538_at",3.42335901705262,4.42239285801862,55.9477947285669,7.63186762924504e-227,1.10939363011967e-225,509.150135759621
"239933_x_at",2.34993487561707,4.57666748020484,55.9402155838468,8.12326181102464e-227,1.18051010453829e-225,509.087724462416
"1567379_at",3.8550888578937,4.36201468992365,55.9372846567965,8.32167645307525e-227,1.20902292134025e-225,509.063587817378
"218410_s_at",2.1640814244408,4.60141073181192,55.9305786187312,8.79410527704662e-227,1.27732040291316e-225,509.008359171514
"1558010_s_at",2.79541993658385,4.51389648138175,55.9224890465952,9.39988896133151e-227,1.36494585441424e-225,508.941729971609
"203951_at",2.55332739163112,4.54731130533147,55.908214802283,1.05725436821601e-226,1.53481745910104e-225,508.824144506396
"1563243_at",2.50994423949685,4.55292067222905,55.9076447460502,1.06223029229387e-226,1.54163122383856e-225,508.819448171956
"216760_at",1.89143149481539,4.64916523454749,55.8958310516464,1.17079728412311e-226,1.69874474170604e-225,508.722114951739
"217495_x_at",2.10077354750279,4.60972710257542,55.8923572007765,1.20478754755638e-226,1.74759793717653e-225,508.693491068345
"207119_at",3.91300112231578,4.35309527887523,55.8879328201976,1.24951315888637e-226,1.81199315311369e-225,508.657033174749
"234493_at",3.55083621762746,4.42295359259032,55.8866251683237,1.26304772609669e-226,1.83113420401695e-225,508.646257437483
"1559037_a_at",3.17170999398356,4.46121291407449,55.8864149335764,1.26523737475814e-226,1.8338218882077e-225,508.644524976257
"206153_at",3.22982106911097,4.45266812401676,55.8846121167285,1.28417094632089e-226,1.86077017488519e-225,508.629668487853
"207256_at",3.18084976195102,4.4569841580838,55.8715003611458,1.43068379788122e-226,2.07251814996518e-225,508.521608128292
"1553199_at",3.21890770126316,4.45132823976909,55.8676603879999,1.47668067591903e-226,2.13858291577741e-225,508.489957644362
"224554_at",2.4355025090822,4.56563550936499,55.8591497955872,1.58397252459296e-226,2.29335873503699e-225,508.41980469799
"243694_at",2.80969724015788,4.51399395045996,55.8565681235237,1.61803754196589e-226,2.34205895254129e-225,508.398522440347
"210560_at",2.77941964749217,4.51665408628678,55.8546279579002,1.6441199758006e-226,2.3791818823105e-225,508.382528043796
"228502_at",3.73606822757893,4.37813606099814,55.8517959283178,1.68294991557736e-226,2.43472698647487e-225,508.359180566549
"1557079_at",3.63939440385066,4.39195077264804,55.8512839607081,1.69006690381545e-226,2.44437563077524e-225,508.354959775475
"220611_at",2.30016762123004,4.59620810980633,55.8346900238302,1.9378141417474e-226,2.80195508931032e-225,508.218140325692
"237219_at",2.90090802344742,4.49838278715829,55.8272302669495,2.06073893392804e-226,2.97890776597703e-225,508.15662416526
"237366_at",2.19253564267644,4.60130369932402,55.822450265007,2.14358082300004e-226,3.09784015576876e-225,508.117203288584
"1566698_at",3.06715589014635,4.47613235487523,55.8209036585289,2.17109278996688e-226,3.13676959096458e-225,508.104447849063
"233442_at",2.54044980652631,4.54734835150093,55.8190852526316,2.20389236859985e-226,3.18331589331773e-225,508.089450458968
"1560657_at",2.81508353537652,4.50896267630726,55.8161821407052,2.25728912440694e-226,3.2595804059026e-225,508.065506187865
"1557181_s_at",3.83611164863157,4.36397721556052,55.8129396589108,2.31846113951067e-226,3.3470292945307e-225,508.038761823021
"244111_at",3.11954726703481,4.46642341095345,55.8017909261099,2.54174248876221e-226,3.66839805863559e-225,507.946797404946
"1562491_at",3.34679849073683,4.43322823976909,55.8015957755582,2.54583688908327e-226,3.67333659243077e-225,507.945187518287
"232792_at",2.44908664863157,4.56027870531844,55.8001961978363,2.57539525708155e-226,3.7150042571314e-225,507.933641641337
"237551_at",2.33833743832241,4.57769034080819,55.8000103908642,2.57934516400677e-226,3.71971949939007e-225,507.932108803296
"233232_at",2.06929282481961,4.61515306797952,55.7955902579031,2.67511890183667e-226,3.85681807249223e-225,507.895643295528
"207912_s_at",4.03350901705263,4.3360401578324,55.7950249163363,2.68762268578064e-226,3.8738225848123e-225,507.890979155702
"233471_at",3.16144980652631,4.45946008334451,55.787965395874,2.848778291381e-226,4.10502186879131e-225,507.832734401569
"208311_at",2.16776250364116,4.60448004943575,55.7559242863808,3.71084290852883e-226,5.34582600272976e-225,507.56831293308
"1562864_at",3.20944684672073,4.46048003581564,55.7553311966515,3.72905033165363e-226,5.37063886504746e-225,507.563417407371
"232998_at",2.67243056162313,4.52926605549907,55.7534817037105,3.7864049628268e-226,5.45180422448879e-225,507.548150947878
"1567251_at",2.32503761127035,4.5788977984041,55.7512164433163,3.85785810796057e-226,5.55322100290064e-225,507.529452089046
"1558757_at",3.4616050696842,4.41698000885661,55.7101155241863,5.41628280917237e-226,7.79445199097051e-225,507.190086490102
"1568916_at",2.92759585915789,4.4925567313892,55.698685150047,5.95244152408258e-226,8.56376946666812e-225,507.095675781366
"206496_at",3.49972749234056,4.4147465530149,55.6937402344395,6.2005666536151e-226,8.9183973308897e-225,507.054828349707
"243184_at",3.18960375389473,4.45547553958287,55.6926571858873,6.25627985629727e-226,8.99616144791899e-225,507.04588149501
"241003_at",1.7616862719944,4.65862062201304,55.6641605508794,7.91680355258148e-226,1.13809000373028e-224,506.810432175095
"235313_at",2.96746420413597,4.49842999745438,55.65927612098,8.24283878684376e-226,1.18464777543657e-224,506.770066743019
"220997_s_at",3.09390189535106,4.46920228867784,55.6520115433454,8.7527897655545e-226,1.25760617591746e-224,506.71002690238
"234748_x_at",3.16947587782623,4.45940682778398,55.633632203064,1.01885730595795e-225,1.46351536165917e-224,506.558101756322
"240213_at",2.20366563345552,4.59576244324581,55.6329121451264,1.024939186575e-225,1.47186441747096e-224,506.552148977366
